Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1967-0108-BEL,1967,0108,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Belgium,BEL,Western Europe,Europe,"Oostmalle, Ypres region",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,6,25,1967,6,25,NA,100,NA,NA,100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,oostmalle,FALSE,51.2647,4.75333
1967-0108-BEL,1967,0108,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Belgium,BEL,Western Europe,Europe,"Oostmalle, Ypres region",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,6,25,1967,6,25,NA,100,NA,NA,100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,ypres,FALSE,50.85114,2.88569
1967-0034-BGD,1967,0034,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,Dacca,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,5,2,1967,5,2,50,200,NA,NA,200,NA,NA,NA,13.048062107494,NA,NA,NA,NA,dacca,FALSE,23.7104,90.40744
1967-0062-BGD,1967,0062,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"South, near Cox's Bazar",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,10,NA,1967,10,NA,41,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,south,FALSE,22.22647,90.71275
1967-0062-BGD,1967,0062,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"South, near Cox's Bazar",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,10,NA,1967,10,NA,41,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,cox's bazar,FALSE,21.43973,92.00955
1967-0028-BRA,1967,0028,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Brazil,BRA,South America,Americas,Rio de Janeiro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,3,19,1967,3,19,436,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,rio de janeiro,FALSE,-22.90642,-43.18223
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,rio,TRUE,-22.90642,-43.18223
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,sao paulo,TRUE,-23.5475,-46.63611
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,guanab,TRUE,NA,NA
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,rio,TRUE,-22.90642,-43.18223
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,sao paulo,TRUE,-23.5475,-46.63611
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,rio,TRUE,-22.90642,-43.18223
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,guanabara,TRUE,-22.81559,-43.19976
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,sao paulo,TRUE,-23.5475,-46.63611
1967-0015-BRA,1967,0015,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"(1) Rio, Sao Paulo, Guanab, (2) Rio, Sao Paulo, (3) Rio, Guanabara, (4) Sao Paulo, Caraguatauba",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,1,23,1967,1,23,785,1257,20836,NA,22093,NA,NA,7800,13.048062107494,NA,NA,NA,NA,caraguatauba,TRUE,NA,NA
1967-0029-BRA,1967,0029,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,North-East,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,3,30,1967,3,30,NA,NA,87000,NA,87000,NA,NA,5000,13.048062107494,NA,NA,NA,NA,north-east,FALSE,-3.83228,-32.39847
1967-0060-BRA,1967,0060,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,Porto Alegre,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,9,20,1967,9,20,NA,NA,15000,NA,15000,NA,NA,1000,13.048062107494,NA,NA,NA,NA,porto alegre,FALSE,-30.03283,-51.23019
1967-0081-BRA,1967,0081,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"South, South West Bahia",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,12,28,1967,12,28,35,50,50000,15400,65450,NA,NA,1500,13.048062107494,NA,NA,NA,NA,south,FALSE,-23.5475,-46.63611
1967-0081-BRA,1967,0081,NA,Natural,Hydrological,Flood,NA,NA,NA,Brazil,BRA,South America,Americas,"South, South West Bahia",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,12,28,1967,12,28,35,50,50000,15400,65450,NA,NA,1500,13.048062107494,NA,NA,NA,NA,south west bahia,FALSE,NA,NA
1967-0082-COG,1967,0082,NA,Natural,Hydrological,Landslide,Landslide,NA,NA,Congo (the),COG,Middle Africa,Africa,Kivu province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,8,NA,1967,8,NA,154,NA,500,168,668,NA,NA,NA,13.048062107494,NA,NA,NA,NA,kivu,FALSE,NA,NA
1967-0078-COK,1967,0078,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Cook Islands (the),COK,Polynesia,Oceania,"Rarotonga, Mangaia",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,12,16,1967,12,16,NA,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,rarotonga,FALSE,-21.2075,-159.77545
1967-0078-COK,1967,0078,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Cook Islands (the),COK,Polynesia,Oceania,"Rarotonga, Mangaia",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,12,16,1967,12,16,NA,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,mangaia,FALSE,-21.92601,-157.91851
1967-0020-COL,1967,0020,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"Neiva (Huila deparment); Rivera, San Antonio",NA,NA,NA,NA,NA,NA,NA,7,Richter,2.849,-74.798,10:24,NA,1967,2,9,1967,2,9,61,200,40000,NA,40200,NA,NA,600,13.048062107494,NA,NA,NA,NA,neiva,TRUE,2.9273,-75.28189
1967-0020-COL,1967,0020,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"Neiva (Huila deparment); Rivera, San Antonio",NA,NA,NA,NA,NA,NA,NA,7,Richter,2.849,-74.798,10:24,NA,1967,2,9,1967,2,9,61,200,40000,NA,40200,NA,NA,600,13.048062107494,NA,NA,NA,NA,huila deparment,TRUE,NA,NA
1967-0020-COL,1967,0020,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"Neiva (Huila deparment); Rivera, San Antonio",NA,NA,NA,NA,NA,NA,NA,7,Richter,2.849,-74.798,10:24,NA,1967,2,9,1967,2,9,61,200,40000,NA,40200,NA,NA,600,13.048062107494,NA,NA,NA,NA,rivera,TRUE,2.77347,-75.20188
1967-0020-COL,1967,0020,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Colombia,COL,South America,Americas,"Neiva (Huila deparment); Rivera, San Antonio",NA,NA,NA,NA,NA,NA,NA,7,Richter,2.849,-74.798,10:24,NA,1967,2,9,1967,2,9,61,200,40000,NA,40200,NA,NA,600,13.048062107494,NA,NA,NA,NA,san antonio,TRUE,3.95664,-75.5
1967-0070-DZA,1967,0070,NA,Natural,Hydrological,Flood,NA,NA,NA,Algeria,DZA,Northern Africa,Africa,Aures Samura Constantine,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,11,NA,1967,11,NA,20,NA,30000,NA,30000,NA,NA,3000,13.048062107494,NA,NA,NA,NA,aures samura constantine,FALSE,NA,NA
1967-0053-ECU,1967,0053,NA,Natural,Biological,Epidemic,Viral disease,NA,Polio,Ecuador,ECU,South America,Americas,Guayaquil areas,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1967,8,NA,1967,8,NA,36,NA,528,NA,528,NA,NA,NA,13.048062107494,NA,NA,NA,NA,guayaquil areas,FALSE,NA,NA
1967-0019-ECU,1967,0019,NA,Natural,Hydrological,Flood,NA,NA,NA,Ecuador,ECU,South America,Americas,Milagro,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,2,8,1967,2,8,NA,100,20000,400,20500,NA,NA,100,13.048062107494,NA,NA,NA,NA,milagro,FALSE,-2.13404,-79.59415
1967-0041-FRA,1967,0041,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,France,FRA,Western Europe,Europe,North,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1967,6,25,1967,6,25,5,NA,NA,NA,NA,NA,NA,20000,13.048062107494,NA,NA,NA,NA,north,FALSE,50.63297,3.05858
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,arette,TRUE,43.09529,-0.71711
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,lanne,TRUE,43.11667,-0.75
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,montory,TRUE,43.09689,-0.81813
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,aramits,TRUE,43.12114,-0.72742
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,haux,TRUE,44.73599,-0.37202
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,sunhar,TRUE,43.09346,-0.8811
1967-0131-FRA,1967,0131,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,France,FRA,Western Europe,Europe,"Arette, Lanne, Montory, Aramits, Haux, Sunhar (Pyrénées-Atlantiques)",NA,NA,NA,NA,NA,NA,NA,5,Richter,43.2,-0.5,23:07,NA,1967,8,13,1967,8,13,1,80,NA,1020,1100,NA,NA,NA,13.048062107494,NA,NA,NA,NA,pyrénées-atlantiques,TRUE,43.31117,-0.35583
1967-0032-GRC,1967,0032,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Greece,GRC,Southern Europe,Europe,North West Mountains,NA,NA,NA,Yes,NA,NA,NA,6,Richter,39.5,21.2,09:08,NA,1967,5,1,1967,5,1,9,56,16527,NA,16583,NA,NA,5000,13.048062107494,NA,NA,NA,NA,north west mountains,FALSE,NA,NA
1967-0102-IDN,1967,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Dampit, Gondang, Trenggalek, Malang (East Java)",NA,NA,NA,NA,NA,NA,NA,6,Richter,-8.965,113.017,05:14,NA,1967,2,20,1967,2,20,54,121,NA,8290,8411,NA,NA,NA,13.048062107494,NA,NA,NA,NA,dampit,TRUE,-8.2436,112.7748
1967-0102-IDN,1967,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Dampit, Gondang, Trenggalek, Malang (East Java)",NA,NA,NA,NA,NA,NA,NA,6,Richter,-8.965,113.017,05:14,NA,1967,2,20,1967,2,20,54,121,NA,8290,8411,NA,NA,NA,13.048062107494,NA,NA,NA,NA,gondang,TRUE,-7.42611,110.6125
1967-0102-IDN,1967,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Dampit, Gondang, Trenggalek, Malang (East Java)",NA,NA,NA,NA,NA,NA,NA,6,Richter,-8.965,113.017,05:14,NA,1967,2,20,1967,2,20,54,121,NA,8290,8411,NA,NA,NA,13.048062107494,NA,NA,NA,NA,trenggalek,TRUE,-8.16667,111.61667
1967-0102-IDN,1967,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Dampit, Gondang, Trenggalek, Malang (East Java)",NA,NA,NA,NA,NA,NA,NA,6,Richter,-8.965,113.017,05:14,NA,1967,2,20,1967,2,20,54,121,NA,8290,8411,NA,NA,NA,13.048062107494,NA,NA,NA,NA,malang,TRUE,-7.9797,112.6304
1967-0102-IDN,1967,0102,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,"Dampit, Gondang, Trenggalek, Malang (East Java)",NA,NA,NA,NA,NA,NA,NA,6,Richter,-8.965,113.017,05:14,NA,1967,2,20,1967,2,20,54,121,NA,8290,8411,NA,NA,NA,13.048062107494,NA,NA,NA,NA,east java,TRUE,-7.24917,112.75083
1967-0007-IDN,1967,0007,NA,Natural,Hydrological,Flood,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,East Java,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,1,NA,1967,1,NA,NA,NA,55000,NA,55000,NA,NA,NA,13.048062107494,NA,NA,NA,NA,east java,FALSE,-7.24917,112.75083
1967-0013-IDN,1967,0013,NA,Natural,Hydrological,Flood,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Jakarta,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,1,9,1967,1,9,NA,NA,102000,40000,142000,NA,NA,NA,13.048062107494,NA,NA,NA,NA,jakarta,FALSE,-6.21462,106.84513
1967-0038-IDN,1967,0038,NA,Natural,Hydrological,Flood,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Ambon,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,6,NA,1967,6,NA,NA,NA,7000,NA,7000,NA,NA,NA,13.048062107494,NA,NA,NA,NA,ambon,FALSE,-3.69583,128.18333
1967-0076-IDN,1967,0076,NA,Natural,Hydrological,Flood,NA,NA,NA,Indonesia,IDN,South-Eastern Asia,Asia,Central Java,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,11,30,1967,11,30,160,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,central java,FALSE,-6.99306,110.42083
1967-0077-IND,1967,0077,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,India,IND,Southern Asia,Asia,"Maharashtra, Koynana",NA,NA,NA,NA,NA,NA,NA,7,Richter,17.412,73.885,04:21,NA,1967,12,11,1967,12,11,177,2272,50000,NA,52272,NA,NA,400,13.048062107494,NA,NA,NA,NA,maharashtra,FALSE,19.07283,72.88261
1967-0077-IND,1967,0077,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,India,IND,Southern Asia,Asia,"Maharashtra, Koynana",NA,NA,NA,NA,NA,NA,NA,7,Richter,17.412,73.885,04:21,NA,1967,12,11,1967,12,11,177,2272,50000,NA,52272,NA,NA,400,13.048062107494,NA,NA,NA,NA,koynana,FALSE,NA,NA
1967-0063-IND,1967,0063,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,India,IND,Southern Asia,Asia,Orissa,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1967,10,8,1967,10,8,1000,NA,NA,NA,NA,NA,NA,NA,13.048062107494,NA,NA,NA,NA,orissa,FALSE,20.5,84.41667
1968-0032-GRC,1968,0032,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Greece,GRC,Southern Europe,Europe,"Limnos, Agios Efstratios",NA,Tsunami/Tidal wave,NA,Yes,NA,NA,NA,7,Richter,39.368,24.957,00:45,NA,1968,2,20,1968,2,20,19,18,4000,3600,7618,NA,NA,600,13.6054460870388,NA,NA,NA,NA,limnos,FALSE,39.91707,25.23631
1968-0032-GRC,1968,0032,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Greece,GRC,Southern Europe,Europe,"Limnos, Agios Efstratios",NA,Tsunami/Tidal wave,NA,Yes,NA,NA,NA,7,Richter,39.368,24.957,00:45,NA,1968,2,20,1968,2,20,19,18,4000,3600,7618,NA,NA,600,13.6054460870388,NA,NA,NA,NA,agios efstratios,FALSE,39.5198,25.00688
1968-0077-AUS,1968,0077,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Perth, Meckering, Northam, Cunderdin",NA,NA,NA,Yes,NA,NA,NA,7,Richter,-31.566,117.071,12:58,NA,1968,10,14,1968,10,14,NA,16,3874,400,4290,NA,NA,2600,13.6054460870388,NA,NA,NA,NA,perth,FALSE,-31.95224,115.8614
1968-0077-AUS,1968,0077,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Perth, Meckering, Northam, Cunderdin",NA,NA,NA,Yes,NA,NA,NA,7,Richter,-31.566,117.071,12:58,NA,1968,10,14,1968,10,14,NA,16,3874,400,4290,NA,NA,2600,13.6054460870388,NA,NA,NA,NA,meckering,FALSE,-31.62765,117.0114
1968-0077-AUS,1968,0077,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Perth, Meckering, Northam, Cunderdin",NA,NA,NA,Yes,NA,NA,NA,7,Richter,-31.566,117.071,12:58,NA,1968,10,14,1968,10,14,NA,16,3874,400,4290,NA,NA,2600,13.6054460870388,NA,NA,NA,NA,northam,FALSE,-31.69898,116.64964
1968-0077-AUS,1968,0077,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Australia,AUS,Australia and New Zealand,Oceania,"Perth, Meckering, Northam, Cunderdin",NA,NA,NA,Yes,NA,NA,NA,7,Richter,-31.566,117.071,12:58,NA,1968,10,14,1968,10,14,NA,16,3874,400,4290,NA,NA,2600,13.6054460870388,NA,NA,NA,NA,cunderdin,FALSE,-31.61259,117.11803
1968-0080-AUS,1968,0080,NA,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",NA,NA,Australia,AUS,Australia and New Zealand,Oceania,New South Wales,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1968,11,NA,1968,11,NA,12,NA,1000,800,1800,NA,NA,1000,13.6054460870388,NA,NA,NA,NA,new south wales,FALSE,-33.86785,151.20732
1968-0040-BGD,1968,0040,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Madaripur, Faridpur",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1968,4,11,1968,4,11,118,1045,15093,NA,16138,NA,NA,1500,13.6054460870388,NA,NA,NA,NA,madaripur,FALSE,23.17097,90.20935
1968-0040-BGD,1968,0040,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Madaripur, Faridpur",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1968,4,11,1968,4,11,118,1045,15093,NA,16138,NA,NA,1500,13.6054460870388,NA,NA,NA,NA,faridpur,FALSE,23.60612,89.84064
1968-0054-BGD,1968,0054,NA,Natural,Hydrological,Flood,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Nationwide, 5 Northern districts",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1968,7,NA,1968,7,NA,221,100000,14910892,878724,15889616,NA,NA,199400,13.6054460870388,NA,NA,NA,NA,nationwide,FALSE,NA,NA
1968-0054-BGD,1968,0054,NA,Natural,Hydrological,Flood,NA,NA,NA,Bangladesh,BGD,Southern Asia,Asia,"Nationwide, 5 Northern districts",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1968,7,NA,1968,7,NA,221,100000,14910892,878724,15889616,NA,NA,199400,13.6054460870388,NA,NA,NA,NA,5 northern,FALSE,NA,NA
1968-0031-BOL,1968,0031,NA,Natural,Hydrological,Flood,NA,NA,NA,Bolivia (Plurinational State of),BOL,South America,Americas,Rio Grande Valley,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1968,2,11,1968,2,11,24,200,20000,6000,26200,NA,NA,3000,13.6054460870388,NA,NA,NA,NA,rio grande valley,FALSE,NA,NA
1968-9004-BWA,1968,9004,NA,Natural,Climatological,Drought,Drought,NA,NA,Botswana,BWA,Southern Africa,Africa,Countrywide,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1968,6,NA,1968,NA,NA,NA,NA,60000,NA,60000,NA,NA,1000,13.6054460870388,NA,NA,NA,NA,countrywide,FALSE,NA,NA
1968-0027-CHE,1968,0027,NA,Natural,Hydrological,Landslide,Avalanche,NA,NA,Switzerland,CHE,Western Europe,Europe,Alps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,1,28,1968,1,28,20,NA,22,NA,22,NA,NA,NA,13.6054460870388,NA,NA,NA,NA,alps,FALSE,46.41667,10
1968-9008-CHL,1968,9008,NA,Natural,Climatological,Drought,Drought,NA,NA,Chile,CHL,South America,Americas,"Nationwide, Central Valley, Central Chile",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1968,8,NA,1972,NA,NA,NA,NA,120000,NA,120000,NA,NA,55000,13.6054460870388,NA,NA,NA,NA,nationwide,FALSE,NA,NA
1968-9008-CHL,1968,9008,NA,Natural,Climatological,Drought,Drought,NA,NA,Chile,CHL,South America,Americas,"Nationwide, Central Valley, Central Chile",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1968,8,NA,1972,NA,NA,NA,NA,120000,NA,120000,NA,NA,55000,13.6054460870388,NA,NA,NA,NA,central valley,FALSE,-36,-72
